"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"AUS","Australia","T","Total","65_OVER","65 and over","2041","2041",6406738,,
"AUS","Australia","T","Total","65_OVER","65 and over","2042","2042",6461522,,
"AUS","Australia","T","Total","65_OVER","65 and over","2043","2043",6515327,,
"AUS","Australia","T","Total","65_OVER","65 and over","2044","2044",6572211,,
"AUS","Australia","T","Total","65_OVER","65 and over","2045","2045",6636360,,
"AUT","Austria","W","Women","65_OVER","65 and over","2024","2024",1034055,,
"AUT","Austria","W","Women","65_OVER","65 and over","2025","2025",1055531,,
"AUT","Austria","W","Women","65_OVER","65 and over","2026","2026",1078796,,
"AUT","Austria","W","Women","65_OVER","65 and over","2027","2027",1106024,,
"AUT","Austria","W","Women","65_OVER","65 and over","2028","2028",1135741,,
"AUT","Austria","W","Women","65_OVER","65 and over","2029","2029",1165613,,
"AUT","Austria","W","Women","65_OVER","65 and over","2030","2030",1195062,,
"AUT","Austria","W","Women","65_OVER","65 and over","2031","2031",1222549,,
"AUT","Austria","W","Women","65_OVER","65 and over","2032","2032",1249452,,
"AUT","Austria","W","Women","65_OVER","65 and over","2033","2033",1276158,,
"AUT","Austria","W","Women","65_OVER","65 and over","2034","2034",1301779,,
"AUT","Austria","W","Women","65_OVER","65 and over","2035","2035",1324034,,
"AUT","Austria","W","Women","65_OVER","65 and over","2036","2036",1343678,,
"AUT","Austria","W","Women","65_OVER","65 and over","2037","2037",1361343,,
"AUT","Austria","W","Women","65_OVER","65 and over","2038","2038",1376281,,
"AUT","Austria","W","Women","65_OVER","65 and over","2039","2039",1389370,,
"AUT","Austria","W","Women","65_OVER","65 and over","2040","2040",1401614,,
"AUT","Austria","W","Women","65_OVER","65 and over","2041","2041",1410964,,
"AUT","Austria","W","Women","65_OVER","65 and over","2042","2042",1419025,,
"AUT","Austria","W","Women","65_OVER","65 and over","2043","2043",1426524,,
"AUT","Austria","W","Women","65_OVER","65 and over","2044","2044",1434108,,
"AUT","Austria","W","Women","65_OVER","65 and over","2045","2045",1442535,,
"AUT","Austria","M","Men","65_OVER","65 and over","2024","2024",809225,,
"AUT","Austria","M","Men","65_OVER","65 and over","2025","2025",830409,,
"AUT","Austria","M","Men","65_OVER","65 and over","2026","2026",854025,,
"AUT","Austria","M","Men","65_OVER","65 and over","2027","2027",881713,,
"AUT","Austria","M","Men","65_OVER","65 and over","2028","2028",911373,,
"AUT","Austria","M","Men","65_OVER","65 and over","2029","2029",940424,,
"AUT","Austria","M","Men","65_OVER","65 and over","2030","2030",969611,,
"AUT","Austria","M","Men","65_OVER","65 and over","2031","2031",997290,,
"AUT","Austria","M","Men","65_OVER","65 and over","2032","2032",1024216,,
"AUT","Austria","M","Men","65_OVER","65 and over","2033","2033",1050896,,
"AUT","Austria","M","Men","65_OVER","65 and over","2034","2034",1075591,,
"AUT","Austria","M","Men","65_OVER","65 and over","2035","2035",1096764,,
"AUT","Austria","M","Men","65_OVER","65 and over","2036","2036",1114744,,
"AUT","Austria","M","Men","65_OVER","65 and over","2037","2037",1130768,,
"AUT","Austria","M","Men","65_OVER","65 and over","2038","2038",1143811,,
"AUT","Austria","M","Men","65_OVER","65 and over","2039","2039",1154954,,
"AUT","Austria","M","Men","65_OVER","65 and over","2040","2040",1165583,,
"AUT","Austria","M","Men","65_OVER","65 and over","2041","2041",1174327,,
"AUT","Austria","M","Men","65_OVER","65 and over","2042","2042",1181377,,
"AUT","Austria","M","Men","65_OVER","65 and over","2043","2043",1188432,,
"AUT","Austria","M","Men","65_OVER","65 and over","2044","2044",1195884,,
"AUT","Austria","M","Men","65_OVER","65 and over","2045","2045",1204187,,
"AUT","Austria","T","Total","65_OVER","65 and over","2024","2024",1843280,,
"AUT","Austria","T","Total","65_OVER","65 and over","2025","2025",1885940,,
"AUT","Austria","T","Total","65_OVER","65 and over","2026","2026",1932821,,
"AUT","Austria","T","Total","65_OVER","65 and over","2027","2027",1987737,,
"AUT","Austria","T","Total","65_OVER","65 and over","2028","2028",2047114,,
"AUT","Austria","T","Total","65_OVER","65 and over","2029","2029",2106037,,
"AUT","Austria","T","Total","65_OVER","65 and over","2030","2030",2164673,,
"AUT","Austria","T","Total","65_OVER","65 and over","2031","2031",2219839,,
"AUT","Austria","T","Total","65_OVER","65 and over","2032","2032",2273668,,
"AUT","Austria","T","Total","65_OVER","65 and over","2033","2033",2327054,,
"AUT","Austria","T","Total","65_OVER","65 and over","2034","2034",2377370,,
"AUT","Austria","T","Total","65_OVER","65 and over","2035","2035",2420798,,
"AUT","Austria","T","Total","65_OVER","65 and over","2036","2036",2458422,,
"AUT","Austria","T","Total","65_OVER","65 and over","2037","2037",2492111,,
"AUT","Austria","T","Total","65_OVER","65 and over","2038","2038",2520092,,
"AUT","Austria","T","Total","65_OVER","65 and over","2039","2039",2544324,,
"AUT","Austria","T","Total","65_OVER","65 and over","2040","2040",2567197,,
"AUT","Austria","T","Total","65_OVER","65 and over","2041","2041",2585291,,
"AUT","Austria","T","Total","65_OVER","65 and over","2042","2042",2600402,,
"AUT","Austria","T","Total","65_OVER","65 and over","2043","2043",2614956,,
"AUT","Austria","T","Total","65_OVER","65 and over","2044","2044",2629992,,
"AUT","Austria","T","Total","65_OVER","65 and over","2045","2045",2646722,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2024","2024",1315988,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2025","2025",1338726,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2026","2026",1361906,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2027","2027",1385173,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2028","2028",1408747,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2029","2029",1433512,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2030","2030",1457384,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2031","2031",1478798,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2032","2032",1497932,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2033","2033",1515716,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2034","2034",1533078,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2035","2035",1550199,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2036","2036",1566937,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2037","2037",1582126,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2038","2038",1594662,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2039","2039",1604614,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2040","2040",1612423,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2041","2041",1619355,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2042","2042",1626831,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2043","2043",1634724,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2044","2044",1642687,,
"BEL","Belgium","W","Women","65_OVER","65 and over","2045","2045",1651306,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2024","2024",1068095,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2025","2025",1093784,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2026","2026",1119608,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2027","2027",1145519,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2028","2028",1171897,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2029","2029",1199167,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2030","2030",1225684,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2031","2031",1249823,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2032","2032",1271720,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2033","2033",1291803,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2034","2034",1311070,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2035","2035",1330253,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2036","2036",1348618,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2037","2037",1365097,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2038","2038",1379416,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2039","2039",1391431,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2040","2040",1401070,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2041","2041",1409727,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2042","2042",1418705,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2043","2043",1427924,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2044","2044",1437705,,
"BEL","Belgium","M","Men","65_OVER","65 and over","2045","2045",1447848,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2024","2024",2384083,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2025","2025",2432510,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2026","2026",2481514,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2027","2027",2530692,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2028","2028",2580644,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2029","2029",2632679,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2030","2030",2683068,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2031","2031",2728621,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2032","2032",2769652,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2033","2033",2807519,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2034","2034",2844148,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2035","2035",2880452,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2036","2036",2915555,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2037","2037",2947223,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2038","2038",2974078,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2039","2039",2996045,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2040","2040",3013493,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2041","2041",3029082,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2042","2042",3045536,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2043","2043",3062648,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2044","2044",3080392,,
"BEL","Belgium","T","Total","65_OVER","65 and over","2045","2045",3099154,,
"CAN","Canada","W","Women","65_OVER","65 and over","2024","2024",4222900,,
"CAN","Canada","W","Women","65_OVER","65 and over","2025","2025",4364500,,
"CAN","Canada","W","Women","65_OVER","65 and over","2026","2026",4507700,,
"CAN","Canada","W","Women","65_OVER","65 and over","2027","2027",4645900,,
"CAN","Canada","W","Women","65_OVER","65 and over","2028","2028",4787200,,
"CAN","Canada","W","Women","65_OVER","65 and over","2029","2029",4923400,,
"CAN","Canada","W","Women","65_OVER","65 and over","2030","2030",5049100,,
"CAN","Canada","W","Women","65_OVER","65 and over","2031","2031",5155500,,
"CAN","Canada","W","Women","65_OVER","65 and over","2032","2032",5247000,,
"CAN","Canada","W","Women","65_OVER","65 and over","2033","2033",5332700,,
"CAN","Canada","W","Women","65_OVER","65 and over","2034","2034",5416900,,
"CAN","Canada","W","Women","65_OVER","65 and over","2035","2035",5499300,,
"CAN","Canada","W","Women","65_OVER","65 and over","2036","2036",5577900,,
"CAN","Canada","W","Women","65_OVER","65 and over","2037","2037",5645100,,
"CAN","Canada","W","Women","65_OVER","65 and over","2038","2038",5705600,,
"CAN","Canada","W","Women","65_OVER","65 and over","2039","2039",5763700,,
"CAN","Canada","W","Women","65_OVER","65 and over","2040","2040",5822400,,
"CAN","Canada","W","Women","65_OVER","65 and over","2041","2041",5878600,,
"CAN","Canada","W","Women","65_OVER","65 and over","2042","2042",5933300,,
"CAN","Canada","W","Women","65_OVER","65 and over","2043","2043",5985800,,
"CAN","Canada","W","Women","65_OVER","65 and over","2044","2044",6041300,,
"CAN","Canada","W","Women","65_OVER","65 and over","2045","2045",6100300,,
"CAN","Canada","M","Men","65_OVER","65 and over","2024","2024",3635900,,
"CAN","Canada","M","Men","65_OVER","65 and over","2025","2025",3764400,,
"CAN","Canada","M","Men","65_OVER","65 and over","2026","2026",3893200,,
"CAN","Canada","M","Men","65_OVER","65 and over","2027","2027",4017300,,
"CAN","Canada","M","Men","65_OVER","65 and over","2028","2028",4143400,,
"CAN","Canada","M","Men","65_OVER","65 and over","2029","2029",4263500,,
"CAN","Canada","M","Men","65_OVER","65 and over","2030","2030",4371800,,
"CAN","Canada","M","Men","65_OVER","65 and over","2031","2031",4461000,,
"CAN","Canada","M","Men","65_OVER","65 and over","2032","2032",4533200,,
"CAN","Canada","M","Men","65_OVER","65 and over","2033","2033",4599100,,
"CAN","Canada","M","Men","65_OVER","65 and over","2034","2034",4662400,,
"CAN","Canada","M","Men","65_OVER","65 and over","2035","2035",4725200,,
"CAN","Canada","M","Men","65_OVER","65 and over","2036","2036",4784300,,
"CAN","Canada","M","Men","65_OVER","65 and over","2037","2037",4832100,,
"CAN","Canada","M","Men","65_OVER","65 and over","2038","2038",4873600,,
"CAN","Canada","M","Men","65_OVER","65 and over","2039","2039",4911400,,
"CAN","Canada","M","Men","65_OVER","65 and over","2040","2040",4951700,,
"CAN","Canada","M","Men","65_OVER","65 and over","2041","2041",4989900,,
"CAN","Canada","M","Men","65_OVER","65 and over","2042","2042",5027000,,
"CAN","Canada","M","Men","65_OVER","65 and over","2043","2043",5063600,,
"CAN","Canada","M","Men","65_OVER","65 and over","2044","2044",5103300,,
"CAN","Canada","M","Men","65_OVER","65 and over","2045","2045",5149000,,
"CAN","Canada","T","Total","65_OVER","65 and over","2024","2024",7858800,,
"CAN","Canada","T","Total","65_OVER","65 and over","2025","2025",8128900,,
"CAN","Canada","T","Total","65_OVER","65 and over","2026","2026",8400800,,
"CAN","Canada","T","Total","65_OVER","65 and over","2027","2027",8663100,,
"CAN","Canada","T","Total","65_OVER","65 and over","2028","2028",8930300,,
"CAN","Canada","T","Total","65_OVER","65 and over","2029","2029",9186900,,
"CAN","Canada","T","Total","65_OVER","65 and over","2030","2030",9420900,,
"CAN","Canada","T","Total","65_OVER","65 and over","2031","2031",9616600,,
"CAN","Canada","T","Total","65_OVER","65 and over","2032","2032",9780000,,
"CAN","Canada","T","Total","65_OVER","65 and over","2033","2033",9931900,,
"CAN","Canada","T","Total","65_OVER","65 and over","2034","2034",10079100,,
"CAN","Canada","T","Total","65_OVER","65 and over","2035","2035",10224500,,
"CAN","Canada","T","Total","65_OVER","65 and over","2036","2036",10362300,,
"CAN","Canada","T","Total","65_OVER","65 and over","2037","2037",10477200,,
"CAN","Canada","T","Total","65_OVER","65 and over","2038","2038",10579000,,
"CAN","Canada","T","Total","65_OVER","65 and over","2039","2039",10675100,,
"CAN","Canada","T","Total","65_OVER","65 and over","2040","2040",10773900,,
"CAN","Canada","T","Total","65_OVER","65 and over","2041","2041",10868500,,
"CAN","Canada","T","Total","65_OVER","65 and over","2042","2042",10960400,,
"CAN","Canada","T","Total","65_OVER","65 and over","2043","2043",11049600,,
"CAN","Canada","T","Total","65_OVER","65 and over","2044","2044",11144600,,
"CAN","Canada","T","Total","65_OVER","65 and over","2045","2045",11249400,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2024","2024",1296666,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2025","2025",1301235,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2026","2026",1305674,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2027","2027",1310539,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2028","2028",1318341,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2029","2029",1329326,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2030","2030",1338906,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2031","2031",1344938,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2032","2032",1348485,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2033","2033",1350918,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2034","2034",1355239,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2035","2035",1362903,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2036","2036",1372790,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2037","2037",1385759,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2038","2038",1404160,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2039","2039",1428856,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2040","2040",1455965,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2041","2041",1481727,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2042","2042",1505580,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2043","2043",1527746,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2044","2044",1547873,,
"CZE","Czechia","W","Women","65_OVER","65 and over","2045","2045",1563108,,
"CZE","Czechia","M","Men","65_OVER","65 and over","2024","2024",940526,,
"CZE","Czechia","M","Men","65_OVER","65 and over","2025","2025",945393,,
"CZE","Czechia","M","Men","65_OVER","65 and over","2026","2026",950425,,
"CZE","Czechia","M","Men","65_OVER","65 and over","2027","2027",956013,,
"CZE","Czechia","M","Men","65_OVER","65 and over","2028","2028",964983,,
"CZE","Czechia","M","Men","65_OVER","65 and over","2029","2029",977862,,
"CZE","Czechia","M","Men","65_OVER","65 and over","2030","2030",989979,,
"CZE","Czechia","M","Men","65_OVER","65 and over","2031","2031",998937,,
"CZE","Czechia","M","Men","65_OVER","65 and over","2032","2032",1005974,,
